StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,psid,pid,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/16/19 15:27,7/16/19 15:30,0,24.118.110.92,100,166,1,7/16/19 15:30,R_3PZtSXhLNkc4GME,,,,,45.01960754,-93.24019623,anonymous,EN,65,1,1,,,4,2,2,3,2,4|3|2|1,1,1,3,3,4,2,2,1,3,2,1,1,3,2,1,9,65,1,,,uHt3RyJV9q2FW7087fudLQ**,1503885748,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Hypocrisy2|Breach2|Incompetence2|Acquiescence2|Incompetence1|Breach1|Acquiescence1|Hypocrisy1
7/16/19 15:24,7/16/19 15:30,0,107.77.253.6,100,358,1,7/16/19 15:30,R_pmBVO2A43lWg5RT,,,,,28.63439941,-81.62210083,anonymous,EN,21,2,,2,,6,2,3,1,1,1|4|2|3,4,1,1,3,1,2,2,3,2,3,5,5,4,1,1,6,21,1,,,uHt3RyJV9q2mB1oOWK15gA**,1617196745,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Acquiescence1|Incompetence1|Hypocrisy2|Hypocrisy1|Breach2|Breach1|Acquiescence2|Incompetence2
7/16/19 15:27,7/16/19 15:30,0,12.250.189.138,100,187,1,7/16/19 15:30,R_1DZvv75bIofMZMe,,,,,36.07769775,-79.90859985,anonymous,EN,21,3,,,2,5,2,3,2,2,4|3|2|1,1,1,3,3,3,3,3,3,3,5,4,3,3,1,1,1,21,1,,,uHt3RyJV9q21dY0lWpeX_w**,1615795974,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Hypocrisy2|Breach2|Acquiescence1|Breach1|Acquiescence2|Incompetence1|Incompetence2|Hypocrisy1
7/16/19 15:27,7/16/19 15:30,0,70.93.198.129,100,195,1,7/16/19 15:30,R_1mU99VRPkWhvFfJ,,,,,33.73719788,-117.8231964,anonymous,EN,23,1,1,,,8,3,2,2,3,2|1|3|4,2,1,5,5,2,3,4,4,3,4,4,4,4,2,4,4,1993,1,,,uHt3RyJV9q1fHJ8cJn0apA**,1614473165,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Breach2|Incompetence2|Breach1|Hypocrisy2|Acquiescence1|Incompetence1|Acquiescence2|Hypocrisy1
7/16/19 15:24,7/16/19 15:31,0,71.143.144.156,100,411,1,7/16/19 15:31,R_3PYPnkHanCQbXmn,,,,,35.24259949,-80.74099731,anonymous,EN,20,3,,,1,4,2,2,1,2,3|4|2|1,4,1,3,3,3,3,3,3,3,3,3,3,3,2,1,3,20,1,,,uHt3RyJV9q18ofqz5HVV5w**,1469457299,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Hypocrisy2|Breach1|Acquiescence2|Breach2|Incompetence1|Acquiescence1|Incompetence2
7/16/19 15:27,7/16/19 15:31,0,174.195.22.252,100,243,1,7/16/19 15:31,R_XEMSWyeyFxRQ0HD,,,,,37.75100708,-97.8219986,anonymous,EN,24,2,,2,,4,1,3,2,2,1|2|3|4,1,1,4,2,1,1,1,2,3,5,1,2,2,2,1,7,24,1,,,uHt3RyJV9q0D9OrR41D7WQ**,1606114296,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Incompetence2|Breach1|Hypocrisy1|Incompetence1|Acquiescence1|Hypocrisy2|Breach2|Acquiescence2
7/16/19 15:27,7/16/19 15:31,0,108.119.176.32,100,248,1,7/16/19 15:31,R_10JDTKWqkIEekrv,,,,,35.29580688,-96.96009827,anonymous,EN,60,3,,,3,1,2,1,1,2,1|4|3|2,1,1,3,3,3,3,3,3,3,3,3,3,5,1,1,10,60,1,,,uHt3RyJV9q08NTEu6G-_MQ**,1324499420,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication2|Replication1,Breach1|Incompetence2|Acquiescence2|Acquiescence1|Breach2|Hypocrisy1|Hypocrisy2|Incompetence1
7/16/19 15:27,7/16/19 15:31,0,47.32.15.31,100,260,1,7/16/19 15:31,R_ekDkUPSpATeWuGd,,,,,44.03039551,-88.60700226,anonymous,EN,64,2,,1,,7,3,4,3,2,2|4|3|1,3,1,3,5,5,3,1,3,4,5,2,2,2,2,1,6,64,1,,,uHt3RyJV9q0jOSuvcw6IcQ**,1502452328,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Hypocrisy2|Incompetence2|Acquiescence1|Breach1|Acquiescence2|Breach2|Hypocrisy1|Incompetence1
7/16/19 15:27,7/16/19 15:32,0,72.193.104.148,100,264,1,7/16/19 15:32,R_22MnjOl9qi6Qc4I,,,,,36.03829956,-115.1445999,anonymous,EN,55,3,,,1,2,1,3,3,2,1|4|3|2,1,1,4,1,5,1,1,1,1,5,2,4,3,2,1,7,55,1,,,uHt3RyJV9q0PmJWgopa5_Q**,1507602627,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Breach2|Incompetence1|Acquiescence2|Breach1|Acquiescence1|Hypocrisy1|Incompetence2|Hypocrisy2
7/16/19 15:18,7/16/19 15:33,0,104.62.45.112,100,892,1,7/16/19 15:33,R_2WYFC7eL3hfZ8wL,,,,,41.48660278,-81.80370331,anonymous,EN,42,1,1,,,4,1,1,1,1,1|2|4|3,2,1,3,3,3,3,2,3,3,4,3,2,2,1,1,2,19,1,,This was a great survey experience ,uHt3RyJV9q0uSZFQ7xFykQ**,1608538038,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Incompetence2|Acquiescence1|Breach1|Acquiescence2|Breach2|Incompetence1|Hypocrisy2
7/16/19 15:25,7/16/19 15:34,0,98.167.36.181,100,485,1,7/16/19 15:34,R_SZhgiMLsxy0muaJ,,,,,36.00210571,-115.1470032,anonymous,EN,63,3,,,3,4,2,3,2,2,4|1|2|3,2,1,4,4,2,2,4,3,4,5,4,4,3,2,1,10,63,1,,,uHt3RyJV9q3N6K8jjKPTPA**,1503919381,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Breach1|Acquiescence1|Breach2|Incompetence2|Acquiescence2|Incompetence1|Hypocrisy1
7/16/19 15:27,7/16/19 15:34,0,174.225.8.78,100,426,1,7/16/19 15:34,R_2Sf1Pq7BUo9wf83,,,,,40.8125,-74.21340179,anonymous,EN,23,4,,,3,8,1,2,1,2,1|2|4|3,5,1,3,2,3,3,4,3,2,4,2,3,3,2,1,4,23,1,,,uHt3RyJV9q0hDht7L2JeHA**,1617563982,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Incompetence2|Acquiescence2|Hypocrisy1|Breach1|Hypocrisy2|Breach2|Incompetence1|Acquiescence1
7/16/19 15:30,7/16/19 15:34,0,174.111.32.71,100,240,1,7/16/19 15:34,R_32Xd3SGiPRwttbz,,,,,36.11680603,-80.08370209,anonymous,EN,56,2,,2,,6,3,4,2,2,2|4|3|1,2,1,3,4,3,2,2,2,3,5,1,3,2,1,1,8,56,1,,,uHt3RyJV9q1YFiiiayDZpw**,1415859346,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Incompetence1|Acquiescence2|Hypocrisy2|Breach1|Acquiescence1|Incompetence2|Breach2
7/16/19 15:30,7/16/19 15:34,0,73.137.127.213,100,258,1,7/16/19 15:35,R_1j9vsEJfqIwixAQ,,,,,33.93809509,-84.46330261,anonymous,EN,58,4,,,3,2,3,3,3,3,2|3|4|1,5,1,4,4,4,2,2,2,2,4,2,2,4,1,1,4,58,1,,,uHt3RyJV9q2t3PdjHZcANQ**,1610862967,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Breach1|Incompetence1|Acquiescence1|Hypocrisy1|Acquiescence2|Breach2|Incompetence2
7/16/19 15:30,7/16/19 15:35,0,98.16.128.215,100,307,1,7/16/19 15:35,R_3hu41wGO5CNfWPU,,,,,32.61810303,-83.78900146,anonymous,EN,61,1,1,,,6,1,1,2,1,2|4|3|1,3,1,1,1,1,1,1,1,3,2,2,1,3,2,2,3,61,1,,,uHt3RyJV9q1KPTsa3PZqpQ**,1502773462,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Breach1|Breach2|Hypocrisy2|Acquiescence1|Hypocrisy1|Incompetence1|Incompetence2|Acquiescence2
7/16/19 15:25,7/16/19 15:37,0,75.83.32.196,100,747,1,7/16/19 15:37,R_2vkNwa1g50TmcdH,,,,,34.17120361,-118.5186005,anonymous,EN,22,4,,,2,2,1,1,4,1,3|2|1|4,3,1,2,3,1,3,3,3,3,3,3,2,3,2,4,4,22,1,,,uHt3RyJV9q36MO-SYmaCLA**,1617122518,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Acquiescence2|Incompetence1|Acquiescence1|Hypocrisy1|Breach1|Breach2|Incompetence2|Hypocrisy2
7/16/19 15:34,7/16/19 15:38,0,47.36.218.106,100,253,1,7/16/19 15:38,R_1MRNK1dEXBNV8cy,,,,,34.34489441,-86.27519989,anonymous,EN,20,4,,,3,4,2,3,2,2,3|4|2|1,1,1,3,2,3,1,1,1,1,2,2,1,2,2,1,2,20,1,,,uHt3RyJV9q1e9Fa-yLrN3w**,1510724621,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Breach2|Incompetence2|Acquiescence1|Hypocrisy1|Breach1|Hypocrisy2|Acquiescence2|Incompetence1
7/16/19 15:27,7/16/19 15:39,0,162.198.22.7,100,739,1,7/16/19 15:39,R_1dsNmKynrABeDy9,,,,,36.41960144,-121.324295,anonymous,EN,63,4,,,3,8,3,3,3,3,1|2|3|4,3,1,3,3,4,4,4,3,3,5,4,4,2,1,1,4,63,1,,,uHt3RyJV9q0iybL10qb5YQ**,1611243822,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Acquiescence1|Hypocrisy1|Hypocrisy2|Incompetence2|Acquiescence2|Breach2|Incompetence1|Breach1
7/16/19 15:27,7/16/19 15:47,0,174.80.54.6,100,1185,1,7/16/19 15:47,R_2YS7G8Zwsgb7vpA,,,,,35.61729431,-87.03170013,anonymous,EN,63,1,2,,,3,1,3,2,2,1|3|4|2,1,1,4,4,5,5,4,3,5,4,3,4,2,2,1,6,63,1,,,uHt3RyJV9q1_HNpa81aKew**,1503703101,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Breach1|Incompetence1|Acquiescence1|Incompetence2|Acquiescence2|Breach2|Hypocrisy2
7/16/19 16:01,7/16/19 16:05,0,208.102.34.79,100,228,1,7/16/19 16:05,R_2R7H3yhtXnyK3Ko,,,,,39.10910034,-84.60820007,anonymous,EN,60,4,,,3,4,3,4,2,3,2|1|4|3,5,1,3,2,2,3,3,2,3,3,2,3,3,2,1,7,60,1,,,uHt3RyJV9q2un7zmPCkOCw**,1079276596,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence2|Hypocrisy1|Acquiescence2|Hypocrisy2|Breach1|Incompetence1|Breach2|Acquiescence1
7/16/19 16:01,7/16/19 16:06,0,67.241.238.32,100,304,1,7/16/19 16:06,R_2cd9fo6e0cvSxRk,,,,,42.17100525,-77.11940002,anonymous,EN,63,3,,,3,8,2,1,1,2,4|1|2|3,4,1,2,3,3,2,2,2,3,2,1,3,3,2,1,2,63,1,,,uHt3RyJV9q1sOHxD9_9pnA**,1348149419,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Incompetence1|Acquiescence2|Acquiescence1|Hypocrisy2|Incompetence2|Breach2|Breach1
7/16/19 16:13,7/16/19 16:16,0,98.207.217.145,100,178,1,7/16/19 16:16,R_0MxMHhB6NJxZBFn,,,,,38.44259644,-122.7546997,anonymous,EN,63,1,1,,,1,1,2,3,2,4|1|3|2,1,1,3,4,3,3,3,3,3,3,3,3,5,2,1,7,63,1,,,uHt3RyJV9q0KzRuCSjiRcQ**,1504332403,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Breach2|Incompetence2|Acquiescence1|Breach1|Incompetence1|Hypocrisy2|Acquiescence2
7/16/19 16:13,7/16/19 16:16,0,73.246.145.158,100,181,1,7/16/19 16:16,R_0JuMulBPZrf6KPL,,,,,41.94599915,-87.70330048,anonymous,EN,61,1,2,,,8,1,3,1,2,2|3|4|1,3,1,4,2,2,4,2,3,2,2,4,5,1,2,2,2,56,1,,,uHt3RyJV9q2XhWG3F63Crg**,1309193565,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Breach1|Acquiescence1|Incompetence2|Incompetence1|Hypocrisy1|Breach2|Hypocrisy2|Acquiescence2
7/16/19 16:13,7/16/19 16:16,0,76.125.121.130,100,192,1,7/16/19 16:16,R_T8jWT2g0nd1vq37,,,,,34.67250061,-92.35289764,anonymous,EN,19,1,1,,,2,2,3,1,2,2|4|3|1,4,1,2,1,1,1,3,4,4,2,4,1,3,2,2,2,19,1,,,uHt3RyJV9q1y8pIeATAaSg**,1606602959,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication2|Replication1,Hypocrisy1|Breach1|Hypocrisy2|Incompetence1|Acquiescence2|Acquiescence1|Breach2|Incompetence2
7/16/19 16:13,7/16/19 16:17,0,73.121.204.55,100,220,1,7/16/19 16:17,R_3PoWnrwV4uLnpfV,,,,,36.11999512,-83.81300354,anonymous,EN,58,2,,2,,4,2,4,2,2,3|1|4|2,2,1,4,3,4,2,2,2,4,5,2,2,4,1,1,7,59,1,,,uHt3RyJV9q1965QAsfhHew**,1608923326,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Breach1|Acquiescence2|Hypocrisy2|Breach2|Acquiescence1|Hypocrisy1|Incompetence1|Incompetence2
7/16/19 16:01,7/16/19 16:17,0,35.136.21.69,100,966,1,7/16/19 16:17,R_2Bsb8AFjZZRXhFq,,,,,27.47489929,-82.61859894,anonymous,EN,58,3,,,1,3,2,2,2,2,2|1|3|4,2,1,3,3,3,2,3,2,2,2,2,2,3,2,1,3,58,1,,,uHt3RyJV9q3JIHBKKoSUwg**,1333304675,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Incompetence2|Hypocrisy2|Hypocrisy1|Breach1|Acquiescence2|Incompetence1|Breach2|Acquiescence1
7/16/19 16:13,7/16/19 16:17,0,104.191.5.130,100,232,1,7/16/19 16:17,R_1FyWGla66lrjvxn,,,,,29.55839539,-98.74349976,anonymous,EN,61,2,,1,,7,3,3,2,2,1|2|3|4,2,1,4,4,4,3,3,3,3,4,3,3,5,1,1,6,61,1,,,uHt3RyJV9q1-bUgEg60oKw**,1504494538,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Acquiescence2|Incompetence1|Acquiescence1|Hypocrisy2|Breach2|Incompetence2|Breach1
7/16/19 16:13,7/16/19 16:17,0,73.24.46.178,100,249,1,7/16/19 16:17,R_1P0pEiZ2TylQ1iz,,,,,34.80589294,-92.23049927,anonymous,EN,20,4,,,3,8,3,2,1,1,4|1|2|3,5,1,5,5,5,4,5,5,5,5,5,5,5,,,1,29,1,,"Stop
",uHt3RyJV9q2q1S5iFmhlkQ**,1616378268,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence2|Hypocrisy1|Hypocrisy2|Incompetence2|Breach1|Acquiescence1|Breach2|Incompetence1
7/16/19 16:13,7/16/19 16:17,0,64.183.18.170,100,263,1,7/16/19 16:17,R_20YDJEPAbzbY6lr,,,,,34.48350525,-118.1959,anonymous,EN,60,2,,1,,6,2,3,3,2,1|4|3|2,2,1,3,4,3,3,3,3,3,4,3,3,3,2,1,3,60,1,,,uHt3RyJV9q14eV65O-WZnA**,1502780958,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Breach2|Acquiescence2|Breach1|Hypocrisy1|Incompetence2|Hypocrisy2|Incompetence1
7/16/19 16:07,7/16/19 16:17,0,107.77.233.125,100,606,1,7/16/19 16:17,R_33Dd0ALmTBbngw6,,,,,33.74850464,-84.38710022,anonymous,EN,18,2,,2,,6,4,3,2,2,1|2|3|4,3,1,4,4,3,3,4,3,5,4,3,3,2,2,1,9,18,1,,,uHt3RyJV9q3aEvw1qWyWfg**,1617671102,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Breach1|Acquiescence2|Hypocrisy2|Incompetence1|Acquiescence1|Incompetence2|Hypocrisy1|Breach2
7/16/19 16:13,7/16/19 16:18,0,72.194.132.98,100,268,1,7/16/19 16:18,R_28V9yqrpMHUuj2O,,,,,36.09759521,-95.92279816,anonymous,EN,56,2,,1,,6,2,3,1,3,3|4|2|1,3,1,3,3,4,2,3,3,4,3,3,3,3,1,1,9,56,1,,,uHt3RyJV9q3HJo5eBvrSrA**,1343297914,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence2|Hypocrisy2|Acquiescence2|Incompetence1|Acquiescence1|Hypocrisy1|Breach2|Breach1
7/16/19 16:13,7/16/19 16:18,0,68.109.180.25,100,270,1,7/16/19 16:18,R_2WYdTvODStOFeyf,,,,,33.50799561,-112.0995026,anonymous,EN,19,1,2,,,2,1,1,1,1,4|1|2|3,4,1,3,4,4,3,4,3,3,4,4,3,2,2,2,2,19,2,Because i take my survey very seriously ,,uHt3RyJV9q1Yky1trO-NaA**,1601969718,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence2|Incompetence2|Breach1|Breach2|Acquiescence1|Hypocrisy1|Hypocrisy2|Incompetence1
7/16/19 16:13,7/16/19 16:18,0,172.56.14.250,100,312,1,7/16/19 16:18,R_1IgGfWmmbyj6KxO,,,,,29.82839966,-95.46959686,anonymous,EN,22,3,,,2,4,2,3,1,1,4|2|3|1,3,1,4,4,1,1,2,2,4,4,4,3,2,2,1,3,22,1,,,uHt3RyJV9q0IiuqeaViH6w**,1591935680,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Hypocrisy1|Breach2|Hypocrisy2|Incompetence1|Acquiescence2|Breach1|Acquiescence1|Incompetence2
7/16/19 16:13,7/16/19 16:18,0,32.214.168.76,100,304,1,7/16/19 16:18,R_1jvSiajSPsQSQnl,,,,,41.32929993,-72.96640015,anonymous,EN,58,3,,,3,4,2,2,2,2,1|3|4|2,2,1,4,3,2,2,2,2,4,4,4,3,3,2,1,7,59,1,,,uHt3RyJV9q2pMkC94ElXVQ**,1442792207,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Incompetence2|Breach1|Breach2|Hypocrisy1|Hypocrisy2|Incompetence1|Acquiescence1|Acquiescence2
7/16/19 16:13,7/16/19 16:18,0,65.31.178.187,100,312,1,7/16/19 16:18,R_2rZ14jC5XfrOJUo,,,,,42.88949585,-87.90740204,anonymous,EN,62,2,,1,,6,2,4,2,3,3|2|1|4,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,9,62,1,,,uHt3RyJV9q0Arti93cCw0w**,1501198700,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Incompetence2|Hypocrisy1|Breach2|Hypocrisy2|Acquiescence1|Acquiescence2|Breach1|Incompetence1
7/16/19 16:13,7/16/19 16:18,0,99.60.68.26,100,326,1,7/16/19 16:18,R_5BawV966oKO70pH,,,,,34.80589294,-92.23049927,anonymous,EN,65,3,,,2,6,1,3,1,2,3|1|4|2,1,1,3,3,3,5,2,2,4,4,3,2,4,1,1,5,65,1,,,uHt3RyJV9q1WEB_a5mioCA**,1502310407,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Incompetence2|Breach2|Breach1|Hypocrisy1|Hypocrisy2|Acquiescence1|Incompetence1|Acquiescence2
7/16/19 16:13,7/16/19 16:18,0,69.150.19.104,100,328,1,7/16/19 16:18,R_SHLrZpge7YfCPrb,,,,,42.75309753,-84.39890289,anonymous,EN,60,2,,1,,6,1,1,1,2,1|2|3|4,1,1,3,3,4,3,2,2,4,4,2,2,4,2,1,7,60,1,,,uHt3RyJV9q3tM_rn7kEM5w**,1503762899,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Hypocrisy2|Acquiescence1|Breach2|Hypocrisy1|Incompetence1|Acquiescence2|Incompetence2|Breach1
7/16/19 16:13,7/16/19 16:19,0,72.69.204.67,100,323,1,7/16/19 16:19,R_1pmPriXSo96tCMa,,,,,40.71260071,-74.00659943,anonymous,EN,56,2,,1,,6,2,2,1,2,1|2|4|3,2,1,3,3,2,3,2,2,3,4,2,2,4,1,1,10,56,2,,,uHt3RyJV9q0gQupFdIbSiw**,1504221680,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Breach1|Acquiescence2|Hypocrisy1|Incompetence1|Incompetence2|Acquiescence1|Hypocrisy2|Breach2
7/16/19 16:14,7/16/19 16:19,0,162.224.106.248,100,290,1,7/16/19 16:19,R_1NxF1MJTmj4B9Ha,,,,,32.23609924,-90.26010132,anonymous,EN,57,2,,1,,7,2,3,1,2,4|3|1|2,2,1,3,4,2,1,1,4,2,5,2,4,3,2,1,2,57,1,,,uHt3RyJV9q3uvzE6ZOumcA**,1511060869,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Hypocrisy1|Hypocrisy2|Acquiescence1|Incompetence2|Breach1|Incompetence1|Breach2|Acquiescence2
7/16/19 14:56,7/16/19 16:19,0,47.156.137.32,100,5015,1,7/16/19 16:19,R_vxkWQfmwaN5JY0F,,,,,34.02330017,-117.8511963,anonymous,EN,39,2,,1,,7,4,4,3,3,4|3|2|1,1,1,1,1,2,2,1,1,1,2,1,3,5,2,3,10,39,2,"yes, it is sincerely answers.",no ,uHt3RyJV9q3qpmTw72JnXw**,1545335554,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Breach2|Hypocrisy1|Incompetence2|Breach1|Hypocrisy2|Acquiescence1|Acquiescence2|Incompetence1
7/16/19 16:13,7/16/19 16:19,0,107.77.200.220,100,377,1,7/16/19 16:19,R_3lY0o46bmtG8Ry4,,,,,33.02870178,-96.68260193,anonymous,EN,62,2,,1,,7,2,4,1,2,2|3|4|1,1,1,3,1,5,2,1,3,3,4,2,3,5,2,1,7,62,1,,,uHt3RyJV9q3oHTW3K-kw2Q**,1501825077,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Breach2|Incompetence1|Breach1|Acquiescence2|Acquiescence1|Hypocrisy2|Hypocrisy1|Incompetence2
7/16/19 16:13,7/16/19 16:20,0,209.17.40.41,100,396,1,7/16/19 16:20,R_2XmwsrIY1GHEBD3,,,,,37.75100708,-97.8219986,anonymous,EN,57,2,,2,,6,3,4,1,3,3|2|1|4,2,1,5,4,2,3,2,2,3,4,2,2,4,2,1,9,57,1,,,uHt3RyJV9q2d_6Say0bwsA**,1506008487,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Breach1|Acquiescence1|Breach2|Incompetence1|Hypocrisy2|Acquiescence2|Incompetence2|Hypocrisy1
7/16/19 16:13,7/16/19 16:21,0,68.116.183.156,100,469,1,7/16/19 16:21,R_3Jls8Uz4aWkZ9qC,,,,,42.20550537,-71.8391037,anonymous,EN,29,3,,,1,4,2,4,3,2,2|1|3|4,3,1,3,3,5,4,1,2,3,5,5,2,4,2,1,9,29,1,,,uHt3RyJV9q2p07E7ggSOAA**,1504024946,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence1|Breach1|Incompetence1|Incompetence2|Hypocrisy2|Breach2|Acquiescence2|Hypocrisy1
7/16/19 16:13,7/16/19 16:21,0,104.56.139.174,100,483,1,7/16/19 16:21,R_wXh7KR1JoHPUwOR,,,,,36.21299744,-86.30110168,anonymous,EN,46,3,,,1,4,4,4,2,4,2|1|3|4,1,1,2,4,5,2,2,2,4,5,4,4,4,2,1,2,46,1,,,uHt3RyJV9q13OoRtQ9y2vw**,1503501518,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Hypocrisy1|Incompetence2|Hypocrisy2|Acquiescence2|Breach1|Incompetence1|Breach2
