CaseId,WEIGHT,RND_01,PID1,PIDA,PIDB,PIDI,PartyID5,PartyID7,RANDOMO,DATE_Q2BEG,TIME_Q2BEG,Q2_INSERT,Q2,DATE_Q2END,TIME_Q2END,DATE_Q3BEG,TIME_Q3BEG,Q3_INSERT,Q3,DATE_Q3END,TIME_Q3END,TIME_Q4BEG,DATE_Q4BEG,Q4,DATE_Q4END,TIME_Q4END,Q5,Q6,Q7,RELIG,RELIG_OE,ATTEND,D3,D4,D5,IDEO,STARTDT,ENDDT,duration,SURV_MODE,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
1946,0.749604141,1,3,,,2,4,5,1,20180329,57413,1,3,20180329,57452,20180329,57452,1,3,20180329,57455,57455,20180329,3,20180329,57468,3,3,2,12,,3,3,,3,5,3/29/18 15:56,3/29/18 15:58,2,2,Smartphone,1,65,4,6,1,11,3,1,6,11,VA,3,5,1,1,1,1,1,2,0,0,0,0,2
1960,0.599288838,0,3,,,3,3,4,2,20180329,63147,0,2,20180329,63164,20180329,63189,0,3,20180329,63201,63164,20180329,2,20180329,63189,4,2,4,9,,1,2,,,4,3/29/18 17:32,3/29/18 17:33,1,2,Tablet,1,59,3,5,1,12,4,1,5,15,OR,4,9,1,1,1,1,4,2,0,0,0,0,2
1961,0.695397927,0,1,2,,,1,2,3,20180403,76043,0,4,20180403,76065,20180403,75937,0,3,20180403,76025,76025,20180403,3,20180403,76043,3,2,4,1,,9,2,,,4,4/3/18 21:05,4/3/18 21:09,4,2,Tablet,2,73,4,6,1,12,4,3,5,9,GA,3,5,1,1,1,1,2,1,0,0,0,0,1
1965,0.316536079,0,2,,1,,5,7,4,20180329,64343,0,3,20180329,64345,20180329,64341,0,1,20180329,64343,64345,20180329,3,20180329,64348,3,2,3,12,,3,2,,,4,3/29/18 17:52,3/29/18 17:52,0,2,Smartphone,1,21,1,1,1,10,3,5,4,9,MO,2,4,1,1,3,1,4,3,0,0,0,0,3
1971,0.711453677,1,2,,2,,5,6,4,20180329,60844,1,3,20180329,60860,20180329,60789,1,3,20180329,60844,60860,20180329,4,20180329,60880,4,4,4,12,,9,3,,2,6,3/29/18 16:52,3/29/18 16:56,3,2,Smartphone,2,44,2,3,1,13,4,1,1,16,IN,2,3,1,1,1,1,2,3,0,0,1,0,2
1976,0.961839395,1,1,1,,,1,1,3,20180401,72755,1,4,20180401,72835,20180401,72677,1,5,20180401,72708,72708,20180401,4,20180401,72755,3,3,4,11,,2,1,1,,1,4/1/18 20:11,4/1/18 20:14,3,2,Desktop,1,22,1,1,1,10,3,6,1,9,KS,2,4,1,0,1,1,4,3,0,0,0,0,3
1978,0.639225764,0,1,2,,,1,2,3,20180329,62256,0,3,20180329,47864,20180329,62218,0,3,20180329,62244,62244,20180329,3,20180329,62256,3,3,3,11,,2,1,3,,3,3/29/18 17:16,3/30/18 13:18,1201,2,Smartphone,2,31,2,2,1,13,4,5,1,12,NC,3,5,1,1,1,2,4,1,0,0,0,0,1
1983,0.239776474,0,1,2,,,1,2,1,20180329,56402,0,3,20180329,56434,20180329,56434,0,3,20180329,56451,56451,20180329,1,20180329,56490,3,4,4,6,,1,2,,,4,3/29/18 15:39,3/29/18 15:43,3,2,Tablet,1,47,3,4,3,9,2,6,1,9,NJ,1,2,1,1,2,3,2,3,0,0,0,0,3
1988,0.883863408,1,4,,,2,4,5,1,20180408,58900,1,4,20180408,58913,20180408,58913,1,4,20180408,58920,58920,20180408,3,20180408,58935,3,3,2,11,,1,2,,,4,4/8/18 16:21,4/8/18 16:23,1,2,Desktop,1,48,3,4,1,10,3,1,1,10,IN,2,3,0,1,2,1,4,5,0,0,0,1,4
1996,0.36832727,0,1,2,,,1,2,1,20180402,59807,0,4,20180402,59819,20180402,59819,0,2,20180402,59829,59829,20180402,2,20180402,59842,2,2,3,1,,6,2,,,4,4/2/18 16:36,4/2/18 16:37,1,2,Desktop,2,19,1,1,1,10,3,5,1,14,WI,2,3,0,1,1,1,4,4,0,0,0,1,3
2003,0.651177845,0,3,,,2,4,5,3,20180329,58537,0,3,20180329,58547,20180329,58484,0,3,20180329,58513,58513,20180329,3,20180329,58537,4,4,3,10,,3,2,,,4,3/29/18 16:15,3/29/18 16:16,1,2,Desktop,2,57,3,5,1,12,4,3,7,1,CA,4,9,1,1,2,3,4,1,0,0,0,0,1
2006,0.320209415,0,3,,,3,3,4,4,20180330,28356,0,3,20180330,28369,20180330,28316,0,3,20180330,28356,28369,20180330,3,20180330,28388,3,3,4,11,,2,2,,,4,3/30/18 7:51,3/30/18 7:54,3,2,Desktop,2,74,4,6,1,11,3,1,5,11,WI,2,3,1,1,1,1,2,3,0,0,0,0,3
2036,0.263670895,1,3,,,2,4,5,1,20180402,41134,1,4,20180402,41158,20180402,41158,1,3,20180402,41186,41186,20180402,4,20180402,41208,3,3,3,1,,7,2,,,4,4/2/18 11:25,4/2/18 11:27,2,2,Desktop,1,74,4,6,1,9,2,1,5,8,MN,2,4,1,1,2,3,4,2,0,0,0,0,2
2046,0.826136217,1,1,2,,,1,2,4,20180329,55011,1,3,20180329,55025,20180329,54999,1,3,20180329,55011,55025,20180329,3,20180329,55051,3,2,3,1,,1,1,2,,2,3/29/18 15:15,3/29/18 15:19,3,2,Smartphone,2,52,3,4,1,9,2,6,1,4,IL,2,3,0,0,2,1,4,2,0,0,0,0,2
2050,3.183417735,1,2,,2,,5,6,4,20180403,57169,1,3,20180403,57226,20180403,57146,1,3,20180403,57169,57226,20180403,2,20180403,57258,2,3,4,11,,1,2,,,4,4/3/18 15:49,4/3/18 15:55,5,2,Smartphone,1,49,3,4,1,9,2,6,1,18,NY,1,2,1,1,1,1,2,2,0,0,0,0,2
2051,1.664485271,1,1,1,,,1,1,6,20180406,69824,1,4,20180406,69847,20180406,69807,1,3,20180406,69824,69784,20180406,3,20180406,69807,3,2,4,9,,1,1,1,,1,4/6/18 19:22,4/6/18 19:24,2,2,Smartphone,2,40,2,3,1,12,4,1,1,15,WA,4,9,1,1,1,1,4,4,0,2,0,0,2
2058,0.510438961,0,1,2,,,1,2,4,20180404,12335,0,3,20180404,12347,20180404,12319,0,3,20180404,12335,12347,20180404,2,20180404,12362,3,3,4,11,,2,2,,,4,4/4/18 3:24,4/4/18 3:27,2,2,Desktop,2,56,3,5,2,10,3,1,1,5,CA,4,9,1,1,2,3,3,3,0,0,0,0,3
2063,1.140197454,0,2,,1,,5,7,4,20180329,59180,0,3,20180329,59192,20180329,59155,0,3,20180329,59180,59192,20180329,4,20180329,59223,3,4,4,1,,9,3,,2,6,3/29/18 16:25,3/29/18 16:28,3,2,Desktop,1,79,4,7,1,12,4,1,5,14,GA,3,5,1,1,1,1,2,2,0,0,0,0,2
2082,0.726538045,0,3,,,3,3,4,1,20180329,61356,0,3,20180329,61380,20180329,61380,0,3,20180329,61391,61391,20180329,3,20180329,61432,4,4,2,9,,1,2,,,4,3/29/18 17:02,3/29/18 17:06,3,2,Tablet,1,61,4,5,1,12,4,1,5,7,NJ,1,2,1,1,1,1,4,2,0,0,0,0,2
2083,0.477910758,0,1,1,,,1,1,5,20180331,35842,0,5,20180331,36046,20180331,36046,0,5,20180331,36116,35664,20180331,5,20180331,35842,3,2,5,9,,1,1,1,,1,3/31/18 9:54,3/31/18 10:02,8,2,Desktop,2,66,4,6,1,14,4,3,1,13,WY,4,8,1,1,1,1,2,1,0,0,0,0,1
2084,0.377132728,0,3,,,1,2,3,2,20180329,69540,0,3,20180329,69564,20180329,69586,0,2,20180329,69599,69564,20180329,4,20180329,69586,3,2,4,11,,1,2,,,4,3/29/18 19:18,3/29/18 19:20,2,2,Desktop,1,66,4,6,1,12,4,1,5,9,IA,2,4,0,1,1,1,4,3,0,0,0,0,3
2085,1.551008537,1,4,,,3,3,4,4,20180331,30291,1,1,20180331,30305,20180331,30265,1,1,20180331,30291,30305,20180331,1,20180331,30315,4,2,4,1,,4,3,,3,5,3/31/18 8:23,3/31/18 8:26,2,2,Desktop,1,68,4,6,2,10,3,6,5,3,FL,3,5,1,1,1,1,2,2,0,0,0,0,1
2088,0.361063632,0,3,,,2,4,5,1,20180330,8140,0,3,20180330,8194,20180330,8194,0,3,20180330,8231,8231,20180330,3,20180330,8291,3,4,3,2,,7,2,,,4,3/30/18 2:14,3/30/18 2:20,5,2,Smartphone,1,70,4,6,1,10,3,5,5,7,WI,2,3,0,1,1,1,3,1,0,0,0,0,1
2089,1.55753566,1,2,,2,,5,6,3,20180401,30145,1,4,20180401,30163,20180401,30071,1,4,20180401,30104,30104,20180401,2,20180401,30145,3,3,2,2,,1,3,,3,5,4/1/18 8:20,4/1/18 8:24,3,2,Desktop,1,65,4,6,1,9,2,1,1,13,FL,3,5,1,1,1,1,2,6,0,0,0,1,5
2090,0.295154823,0,2,,2,,5,6,2,20180330,29937,0,3,20180330,29952,20180330,29971,0,3,20180330,29986,29952,20180330,3,20180330,29971,2,2,3,1,,8,3,,2,6,3/30/18 8:18,3/30/18 8:21,2,2,Desktop,1,52,3,4,1,12,4,1,1,10,NE,2,4,1,1,1,1,2,5,0,0,0,0,1
2094,0.468367704,0,1,1,,,1,1,3,20180329,72390,0,4,20180329,72407,20180329,72236,0,4,20180329,72262,72262,20180329,4,20180329,72390,4,2,5,5,,1,1,1,,1,3/29/18 19:59,3/29/18 20:07,8,2,Desktop,2,68,4,6,1,13,4,3,5,3,CA,4,9,1,1,2,3,3,1,0,0,0,0,1
2095,0.407593804,1,3,,,3,3,4,3,20180407,32288,1,3,20180407,32293,20180407,32272,1,3,20180407,32280,32280,20180407,3,20180407,32288,2,2,3,10,,1,2,,,4,4/7/18 8:57,4/7/18 8:58,0,2,Smartphone,1,27,1,2,1,10,3,5,1,10,IL,2,3,1,1,2,3,4,2,0,0,0,0,2
2104,1.39890755,0,2,,1,,5,7,3,20180329,66485,0,3,20180329,66486,20180329,66483,0,2,20180329,66484,66484,20180329,3,20180329,66485,3,2,2,5,,4,2,,,4,3/29/18 18:27,3/29/18 18:28,0,2,Smartphone,2,23,1,1,2,10,3,6,1,2,MI,2,3,1,1,2,2,4,6,0,2,0,0,4
2106,0.512877407,0,2,,2,,5,6,6,20180329,64149,0,3,20180329,64156,20180329,64132,0,4,20180329,64149,64110,20180329,3,20180329,64132,3,3,2,1,,8,3,,3,5,3/29/18 17:48,3/29/18 17:49,1,2,Desktop,1,42,2,3,1,12,4,1,1,13,CO,4,8,1,1,1,1,4,4,0,0,1,1,2
2107,0.210796263,1,2,,2,,5,6,2,20180329,71461,1,3,20180329,71467,20180329,71481,1,3,20180329,71489,71467,20180329,3,20180329,71481,2,3,3,2,,4,3,,3,5,3/29/18 19:50,3/29/18 19:51,1,2,Tablet,1,30,2,2,1,11,3,1,1,15,WI,2,3,0,1,1,1,4,2,0,0,0,0,2
2108,6.754093953,1,1,2,,,1,2,4,20180329,50198,1,1,20180329,50205,20180329,50182,1,1,20180329,50198,50205,20180329,3,20180329,50218,4,3,3,12,,9,1,3,,3,3/29/18 13:56,3/29/18 13:57,1,2,Smartphone,2,30,2,2,2,6,1,3,7,12,CA,4,9,1,1,1,1,4,6,0,1,1,0,4
2109,0.653049186,1,1,2,,,1,2,1,20180329,76087,1,3,20180329,76115,20180329,76115,1,2,20180329,76131,76131,20180329,3,20180329,76140,3,2,4,9,,1,2,,,4,3/29/18 21:07,3/29/18 21:09,1,2,Smartphone,1,40,2,3,1,13,4,1,7,18,VA,3,5,1,1,1,1,4,3,0,0,1,0,2
2114,0.107965345,1,4,,,3,3,4,5,20180406,28478,1,3,20180406,28483,20180406,28483,1,4,20180406,28485,28476,20180406,5,20180406,28478,3,4,3,11,,8,3,,3,5,4/6/18 7:54,4/6/18 7:55,0,2,Smartphone,2,23,1,1,1,11,3,6,7,5,CA,4,9,1,0,2,3,4,3,0,1,0,0,2
2121,1.305183084,1,1,1,,,1,1,3,20180401,67832,1,4,20180401,67838,20180401,67822,1,5,20180401,67827,67827,20180401,3,20180401,67832,2,1,3,11,,1,1,2,,2,4/1/18 18:49,4/1/18 18:51,1,2,Desktop,1,23,1,1,6,12,4,6,1,5,CA,4,9,1,1,2,3,5,2,0,0,0,0,2
2124,2.881230042,1,2,,1,,5,7,2,20180401,4114,1,1,20180401,4122,20180401,4131,1,2,20180401,4163,4122,20180401,1,20180401,4131,1,1,2,12,,1,3,,1,7,4/1/18 1:08,4/1/18 1:10,2,2,Smartphone,2,40,2,3,1,6,1,6,6,14,KY,3,6,1,1,2,1,4,2,0,0,0,0,2
2126,1.311411865,0,4,,,3,3,4,1,20180330,36708,0,2,20180330,36715,20180330,36715,0,2,20180330,36719,36719,20180330,2,20180330,36725,3,3,4,6,,5,2,,,4,3/30/18 10:09,3/30/18 10:12,2,2,Desktop,1,20,1,1,4,8,1,5,7,2,AZ,4,8,1,1,1,3,4,2,0,0,0,0,2
2128,0.578852722,1,2,,2,,5,6,4,20180404,2303,1,2,20180404,2431,20180404,2180,1,4,20180404,2303,2432,20180404,3,20180404,2454,3,3,3,1,,4,3,,2,6,4/4/18 0:33,4/4/18 0:41,8,2,Tablet,2,68,4,6,4,10,3,1,5,13,TX,3,7,1,1,1,1,2,2,0,0,0,0,2
2129,0.719625736,1,1,1,,,1,1,3,20180329,54584,1,2,20180329,54592,20180329,54462,1,3,20180329,54482,54482,20180329,1,20180329,54584,4,2,5,2,,7,1,2,,2,3/29/18 15:07,3/29/18 15:10,3,2,Desktop,1,63,4,5,1,14,4,1,1,13,OR,4,9,1,1,2,1,4,2,0,0,0,0,2
2136,2.700858976,0,2,,2,,5,6,1,20180331,36558,0,1,20180331,36568,20180331,36568,0,4,20180331,36576,36576,20180331,3,20180331,36582,3,4,3,12,,5,3,,3,5,3/31/18 10:09,3/31/18 10:10,1,2,Smartphone,1,47,3,4,1,9,2,5,1,7,MI,2,3,0,1,1,1,2,4,0,0,0,0,4
2144,0.682942636,0,3,,,1,2,3,5,20180330,24905,0,2,20180330,24917,20180330,24917,0,2,20180330,24927,24897,20180330,3,20180330,24905,3,3,3,1,,4,1,3,,3,3/30/18 6:54,3/30/18 6:55,1,2,Smartphone,2,32,2,2,1,12,4,1,1,14,WI,2,3,0,1,1,1,4,4,0,1,1,0,2
2145,1.433250579,1,2,,1,,5,7,1,20180405,23245,1,3,20180405,23247,20180405,23247,1,4,20180405,23249,23249,20180405,2,20180405,23250,2,2,2,3,,1,2,,,4,4/5/18 6:27,4/5/18 6:27,0,2,Smartphone,1,32,2,2,4,12,4,5,1,10,AZ,4,8,1,0,2,3,4,2,0,0,0,0,2
2147,0.457361867,0,2,,2,,5,6,2,20180329,64714,0,3,20180329,64755,20180329,64797,0,3,20180329,64811,64755,20180329,4,20180329,64797,3,3,4,3,,8,3,,3,5,3/29/18 17:57,3/29/18 18:01,4,2,Smartphone,1,29,1,2,1,12,4,1,7,1,SD,2,4,0,1,3,1,2,5,1,2,0,0,2
2157,0.256433458,0,1,2,,,1,2,5,20180331,80906,0,3,20180331,80923,20180331,80923,0,2,20180331,80943,80884,20180331,3,20180331,80906,3,3,3,9,,1,1,3,,3,3/31/18 22:27,3/31/18 22:29,2,2,Smartphone,1,40,2,3,1,12,4,1,1,13,IN,2,3,1,1,1,1,4,2,0,0,0,0,2
2163,4.982548374,0,4,,,3,3,4,3,20180331,67185,0,2,20180331,67189,20180331,67154,0,3,20180331,67174,67174,20180331,3,20180331,67185,3,1,3,11,,2,2,,,4,3/31/18 18:38,3/31/18 18:40,1,2,Smartphone,2,27,1,2,1,8,1,1,7,3,VA,3,5,1,1,2,3,1,5,0,1,2,0,2
2164,0.190893164,0,4,,,1,2,3,6,20180406,34462,0,3,20180406,34470,20180406,34450,0,3,20180406,34462,34430,20180406,2,20180406,34450,4,3,3,1,,3,2,,,4,4/6/18 9:33,4/6/18 9:35,2,2,Smartphone,2,40,2,3,1,13,4,5,1,12,IA,2,4,1,1,2,2,4,2,0,0,0,0,2
2166,2.387511483,0,1,2,,,1,2,3,20180331,47054,0,4,20180331,47069,20180331,47007,0,4,20180331,47034,47035,20180331,3,20180331,47054,3,2,3,1,,3,2,,,4,3/31/18 13:03,3/31/18 13:05,2,2,Desktop,1,67,4,6,1,14,4,3,2,18,SD,2,4,1,1,1,1,2,1,0,0,0,0,1
2176,0.665321226,0,1,2,,,1,2,4,20180406,81767,0,4,20180406,81812,20180406,81739,0,3,20180406,81767,81812,20180406,4,20180406,81835,3,2,3,12,,6,2,,,4,4/6/18 22:41,4/6/18 22:45,3,2,Desktop,2,55,3,5,2,12,4,1,1,5,OH,2,3,1,1,2,3,2,3,0,0,0,0,3
2182,0.063850201,0,4,,,3,3,4,2,20180402,45777,0,3,20180402,45798,20180402,45811,0,3,20180402,45825,45798,20180402,3,20180402,45811,4,3,4,14,Pantheist,3,2,,,4,4/2/18 12:42,4/2/18 12:44,1,2,Desktop,1,29,1,2,1,10,3,5,2,4,TX,3,7,1,1,2,3,4,1,0,0,0,0,1
2185,0.153154779,0,1,2,,,1,2,6,20180402,57291,0,2,20180402,57307,20180402,57276,0,2,20180402,57291,57240,20180402,2,20180402,57276,3,3,2,9,,1,2,,,4,4/2/18 15:53,4/2/18 15:57,3,2,Smartphone,1,29,1,2,1,11,3,5,1,7,MN,2,4,1,0,2,3,4,1,0,0,0,0,1
2186,0.152405987,1,3,,,2,4,5,4,20180329,59826,1,3,20180329,59833,20180329,59811,1,3,20180329,59826,59833,20180329,3,20180329,59839,3,3,3,2,,8,3,,3,5,3/29/18 16:36,3/29/18 16:38,1,2,Desktop,1,21,1,1,1,10,3,6,1,4,NE,2,4,1,1,3,1,4,3,1,0,0,0,2
2187,0.803111741,1,1,2,,,1,2,6,20180329,75573,1,3,20180329,75582,20180329,75563,1,4,20180329,75573,75556,20180329,3,20180329,75563,3,2,5,5,,1,2,,,4,3/29/18 20:58,3/29/18 21:00,1,2,Smartphone,2,70,4,6,1,10,3,1,5,14,VA,3,5,1,1,1,3,2,2,0,0,0,0,2
2190,2.417768982,1,2,,1,,5,7,6,20180329,65500,1,4,20180329,65503,20180329,65498,1,2,20180329,65500,65496,20180329,3,20180329,65498,3,2,2,12,,7,1,2,,2,3/29/18 18:11,3/29/18 18:13,1,2,Smartphone,1,20,1,1,2,7,1,5,4,10,MO,2,4,1,1,1,2,1,2,0,0,0,0,2
2194,0.259094969,1,1,2,,,1,2,6,20180329,79746,1,2,20180329,79708,20180329,79734,1,2,20180329,79746,79718,20180329,2,20180329,79734,3,2,3,2,,8,1,3,,3,3/29/18 22:08,3/29/18 22:09,1,2,Smartphone,2,41,2,3,4,13,4,1,1,9,IL,2,3,1,1,1,1,2,1,0,0,0,0,1
2195,2.059238447,0,1,1,,,1,1,1,20180329,53621,0,4,20180329,53633,20180329,53633,0,4,20180329,53708,53708,20180329,2,20180329,53720,3,2,4,1,,7,1,1,,1,3/29/18 14:53,3/29/18 14:56,2,2,Tablet,2,78,4,7,1,13,4,3,5,10,IL,2,3,1,1,1,1,2,1,0,0,0,0,1
2197,1.256258002,1,1,2,,,1,2,5,20180330,30278,1,3,20180330,30290,20180330,30290,1,3,20180330,30303,30260,20180330,3,20180330,30278,3,3,2,1,,1,2,,,4,3/30/18 8:23,3/30/18 8:26,2,2,Desktop,2,74,4,6,1,10,3,2,1,7,CT,1,1,0,1,1,1,3,2,0,0,0,0,2
2199,0.189676816,0,4,,,3,3,4,2,20180329,74037,0,4,20180329,74045,20180329,74050,0,3,20180329,74057,74045,20180329,2,20180329,74050,2,3,1,1,,1,2,,,4,3/29/18 20:33,3/29/18 20:35,1,2,Smartphone,2,37,2,3,1,11,3,1,1,11,IA,2,4,0,1,1,1,2,4,0,0,2,0,2
2207,1.902383277,0,2,,2,,5,6,6,20180330,37264,0,3,20180330,37270,20180330,37255,0,3,20180330,37264,37242,20180330,3,20180330,37255,3,3,2,11,,1,1,3,,3,3/30/18 10:20,3/30/18 10:21,1,2,Tablet,2,43,2,3,1,13,4,1,1,12,NC,3,5,1,1,1,1,2,2,0,0,0,0,2
2209,0.907811798,0,1,1,,,1,1,2,20180404,52813,0,2,20180404,52826,20180404,52835,0,3,20180404,52849,52826,20180404,1,20180404,52834,3,3,2,12,,9,1,1,,1,4/4/18 14:39,4/4/18 14:41,1,2,Smartphone,1,21,1,1,4,10,3,5,1,1,CA,4,9,1,1,2,3,4,5,0,0,2,0,3
2211,2.183491856,1,3,,,1,2,3,4,20180329,52884,1,3,20180329,52893,20180329,52858,1,3,20180329,52884,52893,20180329,2,20180329,52902,4,4,3,10,,2,1,2,,2,3/29/18 14:40,3/29/18 14:43,2,2,Desktop,2,29,1,2,5,8,1,6,1,9,OR,4,9,1,1,2,3,4,2,0,0,0,0,2
2212,0.26915273,0,1,1,,,1,1,2,20180330,37430,0,5,20180330,37602,20180330,37751,0,5,20180330,37801,37602,20180330,3,20180330,37751,3,3,4,9,,1,1,1,,1,3/30/18 10:23,3/30/18 10:30,7,2,Desktop,1,29,1,2,1,12,4,5,1,4,OH,2,3,1,1,2,3,4,1,0,0,0,0,1
2214,0.281391987,1,3,,,1,2,3,5,20180401,82578,1,4,20180401,82718,20180401,82718,1,4,20180401,82804,82430,20180401,4,20180401,82578,3,2,4,12,,2,2,,,4,4/1/18 22:53,4/1/18 23:01,7,2,Smartphone,1,57,3,5,1,11,3,5,1,10,CO,4,8,1,1,1,1,3,1,0,0,0,0,1
2215,1.226789514,1,2,,2,,5,6,1,20180329,72380,1,4,20180329,72395,20180329,72395,1,4,20180329,72411,72411,20180329,3,20180329,72430,2,3,3,1,,5,2,,,4,3/29/18 20:06,3/29/18 20:08,2,2,Smartphone,2,31,2,2,1,12,4,1,1,11,WI,2,3,0,1,1,1,4,2,0,0,0,0,2
2217,1.258947096,0,2,,2,,5,6,6,20180406,29110,0,3,20180406,29117,20180406,29094,0,3,20180406,29110,29081,20180406,3,20180406,29094,3,4,3,3,,8,2,,,4,3/29/18 14:34,4/6/18 8:05,11131,2,Smartphone,2,34,2,2,1,12,4,1,7,2,CA,4,9,1,1,2,3,4,4,0,1,1,0,2
2220,3.645828039,1,2,,2,,5,6,4,20180406,42857,1,4,20180406,42875,20180406,42819,1,3,20180406,42857,42875,20180406,1,20180406,42938,3,4,4,1,,7,3,,2,6,4/6/18 11:52,4/6/18 11:57,4,2,Smartphone,1,70,4,6,1,13,4,1,2,15,GA,3,5,1,1,1,1,2,2,0,0,0,0,2
2226,1.976383259,0,3,,,1,2,3,2,20180401,74631,0,4,20180401,74646,20180401,74665,0,3,20180401,74679,74646,20180401,3,20180401,74665,3,3,4,14,Spiritual Mystic,2,1,1,,1,4/1/18 20:43,4/1/18 20:45,2,2,Desktop,2,40,2,3,4,11,3,3,6,6,LA,3,7,1,1,1,1,4,6,0,0,0,0,6
2227,1.495688824,0,3,,,2,4,5,6,20180405,46107,0,1,20180405,46153,20180405,46079,0,2,20180405,46107,46047,20180405,2,20180405,46078,2,4,4,2,,2,3,,2,6,4/5/18 12:46,4/5/18 12:51,4,2,Desktop,1,73,4,6,4,12,4,3,2,11,GA,3,5,1,1,2,1,4,2,0,0,0,0,2
2234,0.813060207,1,1,1,,,1,1,6,20180330,36753,1,2,20180330,36763,20180330,36740,1,1,20180330,36753,36716,20180330,2,20180330,36740,3,2,5,2,,7,1,2,,2,3/30/18 10:11,3/30/18 10:13,2,2,Smartphone,2,51,3,4,1,12,4,6,1,18,MI,2,3,1,1,1,1,2,3,0,0,0,0,3
2235,2.362114577,1,2,,2,,5,6,1,20180329,49339,1,3,20180329,49360,20180329,49360,1,3,20180329,49372,49372,20180329,4,20180329,49389,3,3,2,1,,2,3,,3,5,3/29/18 13:41,3/29/18 13:43,1,2,Tablet,1,65,4,6,1,8,1,6,5,7,CA,4,9,1,1,1,1,3,2,0,0,0,0,2
2236,1.605225618,0,2,,1,,5,7,5,20180330,28325,0,2,20180330,28340,20180330,28340,0,3,20180330,28375,28290,20180330,1,20180330,28325,2,2,4,2,,8,3,,2,6,3/30/18 7:51,3/30/18 7:54,2,2,Smartphone,1,66,4,6,1,9,2,1,5,14,FL,3,5,1,1,1,1,4,3,0,0,0,0,3
2237,0.296892835,0,2,,2,,5,6,4,20180403,60343,0,3,20180403,60353,20180403,60331,0,3,20180403,60343,60353,20180403,3,20180403,60371,3,3,4,1,,2,2,,,4,4/3/18 16:45,4/3/18 16:46,1,2,Desktop,1,39,2,3,1,10,3,1,1,11,FL,3,5,0,1,2,1,3,5,0,0,0,2,3
2238,0.295834738,0,3,,,3,3,4,4,20180330,28016,0,3,20180330,28025,20180330,27997,0,3,20180330,28016,28025,20180330,2,20180330,28035,4,3,3,12,,5,3,,3,5,3/30/18 7:46,3/30/18 7:48,2,2,Desktop,2,53,3,4,1,12,4,1,1,15,IA,2,4,1,1,1,1,4,4,0,0,0,1,3
2247,0.420433536,1,1,1,,,1,1,5,20180329,65525,1,4,20180329,65933,20180329,65933,1,4,20180329,65943,65496,20180329,3,20180329,65525,3,3,3,9,,1,1,2,,2,3/29/18 18:11,3/29/18 18:19,8,2,Desktop,1,34,2,2,1,13,4,1,1,14,IL,2,3,1,1,1,2,4,2,0,0,0,0,2
2248,0.469043433,1,2,,1,,5,7,3,20180331,73998,1,3,20180331,74007,20180331,73942,1,3,20180331,73973,73973,20180331,3,20180331,73998,3,3,3,1,,8,3,,2,6,3/31/18 20:32,3/31/18 20:35,3,2,Desktop,2,56,3,5,1,13,4,1,2,14,CA,4,9,1,1,1,1,3,4,0,0,0,1,3
2255,0.095102328,1,1,2,,,1,2,4,20180406,51530,1,3,20180406,51547,20180406,51487,1,4,20180406,51530,51547,20180406,2,20180406,51565,3,2,3,2,,2,2,,,4,4/6/18 14:17,4/6/18 14:20,3,2,Desktop,2,69,4,6,5,11,3,3,5,6,CA,4,9,1,1,2,3,2,2,0,0,0,0,2
2256,0.635950697,1,2,,1,,5,7,2,20180405,60043,1,3,20180405,60200,20180405,60304,1,3,20180405,60325,60200,20180405,4,20180405,60304,3,3,4,3,,8,3,,2,6,4/5/18 16:40,4/5/18 16:46,6,2,Desktop,2,66,4,6,1,10,3,1,1,14,UT,4,8,1,1,1,1,2,2,0,0,0,0,2
2259,0.503622496,0,3,,,1,2,3,6,20180406,76574,0,3,20180406,76627,20180406,76564,0,3,20180406,76574,76535,20180406,3,20180406,76564,4,3,3,1,,9,3,,3,5,4/6/18 21:15,4/6/18 21:18,2,2,Desktop,2,56,3,5,6,10,3,4,6,2,CA,4,9,1,1,1,1,2,2,0,0,0,0,2
2264,1.202889983,1,3,,,2,4,5,1,20180329,60262,1,3,20180329,60281,20180329,60281,1,3,20180329,60299,60299,20180329,5,20180329,60477,3,3,3,1,,7,2,,,4,3/29/18 16:43,3/29/18 16:49,5,2,Desktop,1,74,4,6,1,12,4,1,5,9,TX,3,7,1,1,1,1,2,2,0,0,0,0,2
2272,0.739358999,1,3,,,2,4,5,4,20180329,57401,1,2,20180329,57413,20180329,57388,1,4,20180329,57401,57413,20180329,3,20180329,57424,3,3,3,12,,7,2,,,4,3/29/18 15:56,3/29/18 15:57,1,2,Desktop,1,65,4,6,1,9,2,6,5,7,NC,3,5,1,1,2,4,3,2,0,0,0,0,2
2277,1.972151986,0,1,1,,,1,1,6,20180329,58229,0,3,20180329,58263,20180329,58188,0,4,20180329,58229,58171,20180329,4,20180329,58188,3,2,4,1,,2,2,,,4,3/29/18 16:09,3/29/18 16:11,2,2,Desktop,1,48,3,4,1,12,4,1,1,15,TX,3,7,1,1,1,1,2,4,1,0,1,0,2
