StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,age,year_of_birth,education,educationScore,gender,femaleAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,device,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/9/19 11:35,7/9/19 11:38,0,107.5.199.80,100,215,1,7/9/19 11:38,R_3PFG1iW68mOMEHr,,,,,42.91329956,-85.8144989,anonymous,EN,36,2,,1,,6,3,,3,3,1|3|4|2,3,1,3,4,4,2,4,4,4,3,2,4,4,2,1,3,36,1,,,36,1983,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,d6067973,9fb78592,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Breach2|Breach1|Incompetence2|Incompetence1|Acquiescence2|Hypocrisy1|Acquiescence1
7/9/19 11:36,7/9/19 11:40,0,99.203.202.187,100,215,1,7/9/19 11:40,R_3HtpP7uM6IxsbZl,,,,,38.88420105,-76.99410248,anonymous,EN,35,1,1,,,1,2,3,3,3,4|2|3|1,1,1,4,4,2,3,3,3,3,4,3,3,5,1,1,8,35,1,,Thanks!,36,1983,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$60,000 to $84,999",4,72500,263cdf9b,d7a2a30d,United States,smartphone,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Incompetence1|Hypocrisy1|Breach2|Breach1|Acquiescence1|Acquiescence2|Incompetence2
7/9/19 11:36,7/9/19 11:40,0,68.197.247.13,100,200,1,7/9/19 11:40,R_3hzkh8339NTYYGR,,,,,40.67399597,-73.9701004,anonymous,EN,53,1,1,,,1,2,2,3,3,4|1|2|3,1,1,4,3,5,2,2,2,4,4,2,3,4,1,1,9,53,1,,,53,1966,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$115,000 to $149,999",6,132500,0f39e6c8,08175e4a,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Hypocrisy2|Incompetence2|Acquiescence1|Hypocrisy1|Acquiescence2|Breach2|Incompetence1|Breach1
7/9/19 11:36,7/9/19 11:40,0,107.146.243.120,100,247,1,7/9/19 11:40,R_10u79IVk7Ea8DFx,,,,,35.34069824,-119.0596008,anonymous,EN,30,1,1,,,1,2,2,2,2,3|2|4|1,2,1,3,4,3,3,3,3,3,4,3,3,4,1,1,2,30,1,,,30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$10,000 to $24,999",1,17500,0c7fc84a,573d7e52,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Incompetence1|Acquiescence1|Breach1|Hypocrisy2|Breach2|Hypocrisy1|Incompetence2|Acquiescence2
7/9/19 11:39,7/9/19 11:40,0,99.28.8.89,100,93,1,7/9/19 11:40,R_1MZnRGtmSjfCw1J,,,,,40.0565033,-86.01589966,anonymous,EN,26,1,2,,,2,2,2,2,2,4|1|3|2,3,1,3,3,3,3,2,2,4,3,3,2,2,1,1,2,26,1,,,27,1992,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,ff9892d3,1d43bbfa,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Hypocrisy1|Breach1|Hypocrisy2|Acquiescence1|Incompetence2|Incompetence1|Breach2|Acquiescence2
7/9/19 11:38,7/9/19 11:40,0,99.116.17.237,100,139,1,7/9/19 11:40,R_2tEAgMQcgoEK0D7,,,,,37.52340698,-120.8516998,anonymous,EN,34,2,,1,,7,1,4,1,1,3|4|1|2,1,1,5,1,5,3,2,2,1,4,5,4,4,3,5,3,34,1,,thank you,33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,other,0.5,"$25,000 to $39,999",2,32500,2b70b122,1860c59e,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Breach1|Acquiescence2|Acquiescence1|Hypocrisy2|Breach2|Incompetence1|Incompetence2|Hypocrisy1
7/9/19 11:38,7/9/19 11:40,0,70.95.40.142,100,147,1,7/9/19 11:40,R_9S9kZnPyK5NPIT7,,,,,32.7993927,-117.1685944,anonymous,EN,32,1,1,,,2,2,3,3,3,2|3|1|4,1,1,3,4,3,3,3,3,4,4,4,2,3,2,3,3,32,1,,,32,1987,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$10,000 to $24,999",1,17500,8c9e3325,ab1b444e,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence2|Hypocrisy1|Hypocrisy2|Acquiescence1|Breach2|Incompetence1|Acquiescence2|Breach1
7/9/19 11:38,7/9/19 11:40,0,70.180.197.226,100,164,1,7/9/19 11:41,R_3FPQUVv15b1shFi,,,,,36.12359619,-115.2757034,anonymous,EN,35,2,,1,,7,2,4,1,2,2|1|3|4,3,1,4,2,1,2,2,2,2,4,2,2,4,1,1,7,35,1,,Thank you,36,1983,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$60,000 to $84,999",4,72500,6271bd0a,bf196d5a,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Breach2|Hypocrisy1|Incompetence2|Breach1|Hypocrisy2|Acquiescence1|Incompetence1|Acquiescence2
7/9/19 11:38,7/9/19 11:41,0,73.228.117.109,100,154,1,7/9/19 11:41,R_AtgXSpO6kwtIlnb,,,,,40.60380554,-112.0404968,anonymous,EN,26,1,1,,,2,1,2,2,3,1|3|2|4,1,1,4,3,5,3,3,3,4,5,3,3,3,1,1,2,26,1,,,27,1992,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,b361fd8d,582c0177,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Hypocrisy2|Breach2|Acquiescence1|Breach1|Acquiescence2|Incompetence1|Incompetence2
7/9/19 11:39,7/9/19 11:41,0,47.232.100.111,100,110,1,7/9/19 11:41,R_1dv5ZZ5pasuaxRM,,,,,38.79359436,-90.78540039,anonymous,EN,38,2,,1,,7,2,2,2,2,1|3|4|2,4,1,3,3,3,3,3,3,3,3,3,3,2,1,1,1,38,1,,,38,1981,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"Less than $9,999",0,5000,b6965977,0a5cd0cf,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Acquiescence2|Acquiescence1|Incompetence1|Incompetence2|Breach2|Breach1|Hypocrisy2
7/9/19 11:38,7/9/19 11:41,0,173.91.133.199,100,143,1,7/9/19 11:41,R_2wsNlo5F1WVR0mf,,,,,41.1257019,-80.62770081,anonymous,EN,34,1,1,,,2,1,3,1,2,4|1|3|2,2,1,4,2,5,3,3,3,4,5,3,5,2,2,2,4,34,1,,,39,1980,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$25,000 to $39,999",2,32500,d76d468c,10bcc555,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Breach2|Hypocrisy1|Incompetence2|Hypocrisy2|Acquiescence1|Acquiescence2|Breach1|Incompetence1
7/9/19 11:38,7/9/19 11:41,0,68.43.190.225,100,152,1,7/9/19 11:41,R_2PzoqPi0B19vcvf,,,,,42.36950684,-83.47689819,anonymous,EN,43,1,1,,,2,2,2,4,3,3|4|2|1,2,1,3,4,2,3,3,2,2,4,3,4,4,1,1,8,43,1,,,43,1976,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,86899dc0,e6b97172,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Acquiescence2|Incompetence1|Breach2|Hypocrisy1|Breach1|Hypocrisy2|Incompetence2|Acquiescence1
7/9/19 11:39,7/9/19 11:41,0,96.238.18.137,100,149,1,7/9/19 11:41,R_z3hcjVnbKGyfIWZ,,,,,41.83329773,-71.43139648,anonymous,EN,28,1,2,,,2,2,2,2,2,4|1|2|3,1,1,4,4,4,2,3,2,2,3,2,2,4,1,3,7,28,1,,,29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,94dbe2b9,396342b1,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Acquiescence2|Hypocrisy1|Incompetence2|Hypocrisy2|Incompetence1|Breach2|Acquiescence1|Breach1
7/9/19 11:38,7/9/19 11:41,0,198.199.190.140,100,211,1,7/9/19 11:41,R_3pcotw8WxEhEI5U,,,,,39.78790283,-94.80290222,anonymous,EN,31,1,2,,,4,2,3,2,2,2|4|1|3,2,1,3,4,3,3,3,3,5,4,5,3,4,1,1,8,31,1,,None.,30,1989,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$85,000 to $114,999",5,100000,dc6ab46d,45d63b96,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Breach1|Acquiescence2|Hypocrisy1|Incompetence2|Incompetence1|Acquiescence1|Hypocrisy2|Breach2
7/9/19 11:38,7/9/19 11:41,0,24.177.231.79,100,186,1,7/9/19 11:41,R_2YWmoRBdE5hBw1R,,,,,35.71130371,-82.54669952,anonymous,EN,26,3,,,1,2,1,2,1,4,2|3|4|1,4,1,3,2,3,3,3,2,4,4,4,3,4,1,1,4,26,1,,,25,1994,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$25,000 to $39,999",2,32500,a41d8405,3f61f61d,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Breach2|Incompetence1|Acquiescence2|Hypocrisy2|Acquiescence1|Breach1|Incompetence2
7/9/19 11:38,7/9/19 11:41,0,167.160.136.198,100,219,1,7/9/19 11:41,R_10HtymZDKFABMZI,,,,,34.9151001,-81.01290131,anonymous,EN,26,1,1,,,2,3,3,2,4,2|3|4|1,2,1,3,2,5,3,2,3,3,1,2,2,4,2,1,5,26,1,,,25,1994,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,daecdad2,b2163e33,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Incompetence2|Acquiescence2|Hypocrisy1|Incompetence1|Acquiescence1|Breach2|Breach1|Hypocrisy2
7/9/19 11:39,7/9/19 11:42,0,67.0.221.198,100,165,1,7/9/19 11:42,R_2ALI8wu15fVQC1l,,,,,35.14100647,-106.7109985,anonymous,EN,35,1,2,,,2,2,2,2,3,1|4|3|2,2,1,2,4,5,3,2,2,3,4,4,3,4,1,1,8,35,1,,Thanks!,35,1984,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$85,000 to $114,999",5,100000,c1f2312f,38c4c70d,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Acquiescence1|Hypocrisy1|Acquiescence2|Incompetence1|Breach1|Breach2|Hypocrisy2|Incompetence2
7/9/19 11:38,7/9/19 11:42,0,173.63.61.15,100,214,1,7/9/19 11:42,R_2e85BgnNAgPpB4l,,,,,40.94569397,-74.18260193,anonymous,EN,55,1,2,,,3,3,3,2,2,4|1|3|2,3,1,2,3,4,2,4,1,4,2,2,2,2,2,1,7,55,1,,thank you,55,1964,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$60,000 to $84,999",4,72500,d1f51b10,231b8c8e,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Incompetence1|Breach1|Hypocrisy2|Acquiescence2|Hypocrisy1|Incompetence2|Acquiescence1|Breach2
7/9/19 11:39,7/9/19 11:42,0,67.190.108.86,100,144,1,7/9/19 11:42,R_2bOPjf0UskGex4R,,,,,39.70669556,-104.9693985,anonymous,EN,25,3,,,1,2,1,1,1,2,4|3|2|1,3,1,3,3,4,3,2,2,3,4,2,3,4,1,2,8,25,1,,,25,1994,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$85,000 to $114,999",5,100000,cf463fa5,5a686e5c,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence1|Breach2|Hypocrisy1|Acquiescence2|Hypocrisy2|Acquiescence1|Incompetence2|Breach1
7/9/19 11:38,7/9/19 11:42,0,99.56.190.49,100,201,1,7/9/19 11:42,R_oYlnNnwAuHf8cP7,,,,,34.23190308,-84.16269684,anonymous,EN,28,1,2,,,2,3,2,2,3,2|3|4|1,3,1,3,3,2,4,3,2,4,3,5,3,4,2,3,4,28,1,,,28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,628bf53e,5cb66b4f,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Breach2|Incompetence1|Breach1|Incompetence2|Acquiescence1|Hypocrisy2|Hypocrisy1|Acquiescence2
7/9/19 11:38,7/9/19 11:42,0,170.154.57.177,100,216,1,7/9/19 11:42,R_3OjmSKHohAtfWoc,,,,,42.08470154,-71.00019836,anonymous,EN,33,3,,,1,2,2,3,2,3,4|3|1|2,2,1,2,3,2,4,2,2,4,4,3,4,4,1,1,9,33,1,,,33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$115,000 to $149,999",6,132500,bfe89270,15642022,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Incompetence1|Hypocrisy2|Acquiescence2|Breach2|Incompetence2|Hypocrisy1|Breach1|Acquiescence1
7/9/19 11:39,7/9/19 11:42,0,75.132.233.90,100,186,1,7/9/19 11:42,R_qwHejuUkcSL1OPn,,,,,38.56820679,-89.89649963,anonymous,EN,44,2,,2,,5,2,3,2,3,1|4|2|3,2,1,4,3,4,3,2,2,3,2,2,2,4,2,1,7,44,1,,,44,1975,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,42779276,6c0886aa,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Incompetence2|Hypocrisy1|Incompetence1|Hypocrisy2|Acquiescence2|Acquiescence1|Breach2|Breach1
7/9/19 11:38,7/9/19 11:42,0,70.183.177.27,100,223,1,7/9/19 11:42,R_2rBFlVf1jdc98SB,,,,,37.270401,-79.95349884,anonymous,EN,54,3,,,2,4,2,3,1,2,4|2|1|3,2,1,3,3,2,3,3,3,3,5,3,3,3,1,1,5,54,1,,,54,1965,Completed trade/technical/vocational training,3,male,0,"Less than $9,999",0,5000,64ec4ecd,83e6ad93,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Incompetence1|Acquiescence1|Acquiescence2|Incompetence2|Breach1|Hypocrisy1|Breach2|Hypocrisy2
7/9/19 11:38,7/9/19 11:42,0,191.96.97.58,100,216,1,7/9/19 11:42,R_RhuiDz3STztDwEV,,,,,41.84829712,-87.65170288,anonymous,EN,30,1,1,,,2,2,2,2,3,4|1|2|3,2,1,2,2,3,2,2,2,3,3,2,3,4,1,2,6,30,1,,none,31,1988,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,9d798260,7394ac34,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Breach2|Breach1|Incompetence1|Acquiescence1|Hypocrisy1|Incompetence2|Acquiescence2
7/9/19 11:39,7/9/19 11:42,0,50.195.14.81,100,163,1,7/9/19 11:42,R_29hbefnNJzaeq8S,,,,,43.07290649,-70.80519867,anonymous,EN,35,2,,2,,5,1,3,2,2,3|4|2|1,5,1,2,3,3,4,2,1,3,5,1,4,2,1,1,9,35,1,,,34,1985,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$60,000 to $84,999",4,72500,d5acc981,dfaf09be,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Acquiescence1|Breach1|Acquiescence2|Breach2|Incompetence2|Incompetence1|Hypocrisy1
7/9/19 11:38,7/9/19 11:42,0,74.120.64.243,100,221,1,7/9/19 11:42,R_2DSMA0m39iip4F6,,,,,35.72740173,-77.92279816,anonymous,EN,27,1,1,,,2,2,3,2,2,3|2|1|4,3,1,4,4,2,1,2,3,4,4,3,3,4,2,1,6,27,1,,,28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,97f044c0,393aad3b,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Acquiescence2|Incompetence1|Breach2|Hypocrisy2|Incompetence2|Acquiescence1|Breach1|Hypocrisy1
7/9/19 11:40,7/9/19 11:42,0,66.56.61.188,100,139,1,7/9/19 11:42,R_0Cni7aWmwg7becF,,,,,33.97329712,-84.22309875,anonymous,EN,26,1,1,,,2,1,2,3,2,3|4|2|1,3,1,3,4,2,2,4,1,5,4,5,1,3,2,1,7,26,1,,,25,1994,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$40,000 to $59,999",3,50000,6c9a3d33,c9bbc198,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Breach1|Acquiescence2|Acquiescence1|Breach2|Incompetence1|Incompetence2|Hypocrisy2|Hypocrisy1
7/9/19 11:40,7/9/19 11:42,0,162.245.106.150,100,129,1,7/9/19 11:42,R_3iUYBUqcy8V14CZ,,,,,36.99580383,-91.94049835,anonymous,EN,30,3,,,3,3,2,2,2,3,1|4|2|3,1,1,2,2,3,3,2,2,4,4,2,2,3,1,1,4,30,1,,,31,1988,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$25,000 to $39,999",2,32500,74553c86,0de18848,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Incompetence2|Acquiescence2|Breach1|Incompetence1|Breach2|Hypocrisy2|Acquiescence1
7/9/19 11:38,7/9/19 11:42,0,24.247.213.198,100,224,1,7/9/19 11:42,R_phI2BsL9pCcptRv,,,,,43.64199829,-84.26730347,anonymous,EN,39,2,,2,,6,2,3,2,2,1|4|2|3,4,1,3,4,2,2,2,3,3,4,2,2,4,1,1,7,39,1,,,39,1980,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,f5104e90,0da8e003,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence1|Incompetence2|Acquiescence2|Incompetence1|Breach1|Hypocrisy2|Breach2
7/9/19 11:37,7/9/19 11:42,0,108.14.73.71,100,320,1,7/9/19 11:42,R_1M3UqrWc5loOFez,,,,,40.59480286,-73.97149658,anonymous,EN,33,1,2,,,2,2,1,2,2,1|4|2|3,2,1,4,2,2,2,3,2,5,5,3,3,4,1,3,7,33,1,,,33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,fe5f64a8,c46d6654,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Breach1|Incompetence1|Acquiescence1|Acquiescence2|Breach2|Hypocrisy2|Incompetence2|Hypocrisy1
7/9/19 11:38,7/9/19 11:42,0,67.212.63.186,100,255,1,7/9/19 11:42,R_3Oe6PBc9GihNDCe,,,,,33.71960449,-78.97540283,anonymous,EN,26,1,1,,,1,1,2,1,3,4|1|2|3,2,1,3,2,3,3,3,2,4,5,2,2,3,2,4,6,26,1,,,26,1993,Completed trade/technical/vocational training,3,female,1,"$85,000 to $114,999",5,100000,257464c3,dc8792b2,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence2|Acquiescence1|Breach1|Hypocrisy2|Breach2|Incompetence1|Hypocrisy1|Acquiescence2
7/9/19 11:38,7/9/19 11:42,0,74.232.11.123,100,242,1,7/9/19 11:42,R_33qkVGBO6hWeT0S,,,,,33.86540222,-84.33850098,anonymous,EN,46,2,,1,,6,2,3,1,2,1|3|4|2,2,1,4,3,3,2,3,3,3,5,3,3,4,2,1,8,46,1,,,46,1973,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,ecf1d71e,1e0de744,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Breach2|Hypocrisy1|Incompetence1|Acquiescence2|Breach1|Hypocrisy2|Incompetence2|Acquiescence1
7/9/19 11:39,7/9/19 11:42,0,73.153.191.15,100,166,1,7/9/19 11:42,R_2afCl7SOuZr7R5v,,,,,39.66670227,-105.0854034,anonymous,EN,57,3,,,3,6,1,2,1,3,4|2|1|3,4,1,3,3,2,3,2,3,3,2,4,4,4,2,1,11,57,1,,,57,1962,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,9da1b3ab,0aa856bb,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Incompetence1|Breach2|Acquiescence1|Incompetence2|Acquiescence2|Breach1|Hypocrisy2
7/9/19 11:39,7/9/19 11:42,0,165.225.48.113,100,164,1,7/9/19 11:42,R_2aDdIRlv12lY1U5,,,,,38.95669556,-77.22779846,anonymous,EN,43,1,2,,,3,1,1,1,2,1|4|3|2,4,1,3,3,3,2,3,3,2,2,2,2,2,1,1,6,43,1,,,43,1976,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$40,000 to $59,999",3,50000,60cd9704,887c5de6,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Breach1|Incompetence1|Acquiescence2|Incompetence2|Acquiescence1|Hypocrisy1|Breach2|Hypocrisy2
7/9/19 11:40,7/9/19 11:42,0,71.234.233.198,100,115,1,7/9/19 11:42,R_1OrVetJhmYCb4aX,,,,,41.31860352,-72.93019867,anonymous,EN,28,1,2,,,4,2,2,1,2,2|3|1|4,3,1,3,4,3,2,4,2,4,4,2,2,4,1,2,8,28,1,,,28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$85,000 to $114,999",5,100000,e44355cd,a06bf226,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence2|Incompetence1|Breach1|Hypocrisy2|Acquiescence2|Breach2|Acquiescence1|Hypocrisy1
7/9/19 11:41,7/9/19 11:42,0,97.124.179.161,100,66,1,7/9/19 11:42,R_1LZkteyRR2XVkG8,,,,,33.59820557,-112.3723984,anonymous,EN,27,1,1,,,2,2,2,2,3,1|2|3|4,2,1,3,2,3,4,2,2,3,3,3,4,3,1,1,6,27,1,,,30,1989,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$40,000 to $59,999",3,50000,e8e380ab,96b38f5e,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Acquiescence2|Hypocrisy1|Acquiescence1|Hypocrisy2|Incompetence1|Breach1|Breach2|Incompetence2
7/9/19 11:39,7/9/19 11:42,0,147.206.5.8,100,186,1,7/9/19 11:42,R_2aRbl4VaOL6agJT,,,,,29.94949341,-90.12039948,anonymous,EN,27,3,,,2,5,1,2,2,3,2|3|4|1,3,1,3,3,2,2,2,3,3,4,3,3,4,1,1,7,27,1,,,28,1991,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,312d1474,321a75e9,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Breach1|Incompetence1|Acquiescence1|Hypocrisy1|Incompetence2|Acquiescence2|Breach2|Hypocrisy2
7/9/19 11:40,7/9/19 11:42,0,45.46.102.68,100,127,1,7/9/19 11:42,R_2Vq1lhWA7P55Zfg,,,,,43.96809387,-70.59880066,anonymous,EN,25,3,,,3,4,1,2,2,3,1|3|4|2,3,1,2,2,4,3,2,2,4,3,2,3,4,1,1,4,25,1,,,25,1994,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$25,000 to $39,999",2,32500,7b21eacb,70d48b53,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence1|Breach2|Hypocrisy2|Hypocrisy1|Acquiescence1|Incompetence2|Acquiescence2|Breach1
